ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes",Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Meta: _aioseo_og_title","Meta: _aioseo_og_description","Meta: _aioseo_og_article_section","Meta: _aioseo_twitter_title","Meta: _aioseo_twitter_description","Meta: site-sidebar-layout","Meta: ast-site-content-layout","Meta: site-content-style","Meta: site-sidebar-style","Meta: theme-transparent-header-meta","Meta: _yoast_wpseo_primary_product_brand","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_linkdex","Meta: _yoast_wpseo_metadesc","Meta: mt2mba_71_markup_amount","Meta: mt2mba_base_regular_price","Meta: astra-migrate-meta-layouts","Attribute 3 default","Meta: _wc_facebook_sync_enabled","Attribute 1 default","Meta: _last_change_time","Meta: fb_visibility"
2830,variation,,," شيزلونج خارجي",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5500,,,,,,,187,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,variation,,," شيزلونج خارجي",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5500,,,,,,,187,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2832,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,1,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,2,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,3,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,4,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,5,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2837,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,6,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,7,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,8,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,variation,,,"كرسي معدني",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,2800,,,,,,,189,,,,,,9,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,2,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,3,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,4,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,5,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,6,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,7,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,8,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,9,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,variation,,,"كنبتين مقعدين وكرسيين وطاولة معدنية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18800,,,,,,,181,,,,,,1,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,variation,,,"كنبة 3 مقاعد وكنبة مقعدين  وكرسيين وطاولة خشبية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,22000,30000,,,,,,,182,,,,,,4,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,variation,,,"كنبة 3 مقاعد وكنبة مقعدين  وكرسيين وطاولة خشبية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,22000,30000,,,,,,,182,,,,,,5,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,variation,,,"كنبة 3 مقاعد وكنبة مقعدين  وكرسيين وطاولة خشبية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,22000,30000,,,,,,,182,,,,,,6,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,variation,,,"كنبة 3 مقاعد وكنبة مقعدين  وكرسيين وطاولة خشبية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,22000,30000,,,,,,,182,,,,,,7,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,variation,,,"كنبة 3 مقاعد وكنبة مقعدين  وكرسيين وطاولة خشبية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,22000,30000,,,,,,,182,,,,,,8,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,variation,,,"كنبة 3 مقاعد وكنبة مقعدين  وكرسيين وطاولة خشبية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,22000,30000,,,,,,,182,,,,,,9,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,variation,,,"كنبة 3 مقاعد وكنبة مقعدين  وكرسيين وطاولة خشبية",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,22000,30000,,,,,,,182,,,,,,1,,,pa_لون-الكوشنز,,,1,pa_لون-المعدن,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
